DATA	COD_ITEM	COD_VENDEDOR	VOLUME_META	RECEITA_META	VOLUME_FATURADO	RECEITA_FATURADO
15/4/2002	LB08	3	8	7200	11	11241
15/4/2002	LB08	6	7	6300	13	11693
15/4/2002	LB08	28	4	3600	6	5728
15/4/2002	LB08	32	1	900	14	14108
15/4/2002	LB08	1004	2	1800	3	3408
15/4/2002	LB08	1005	35	31500	29	30781
15/4/2002	LB08	1007	7	6300	2	1838
15/4/2002	LC06	1	8	5120	13	11184
15/4/2002	LC06	2	5	3200	12	8514
15/4/2002	LC06	15	6	3840	7	5542
15/4/2002	LC06	16	14	8960	10	6513
15/4/2002	LC06	18	6	3840	6	4845
15/4/2002	LC06	23	12	7680	3	1845
15/4/2002	LC06	28	6	3840	7	4063
15/4/2002	LC06	1004	2	1280	3	2360
15/4/2002	LC06	1005	10	6400	7	4926
15/4/2002	LC06	1033	12	7680	20	12806
15/4/2002	RB38	1	6	5280	7	6328
15/4/2002	RB38	9	15	13200	16	13909
15/4/2002	RB38	14	8	7040	4	3183
15/4/2002	RB38	23	10	8800	14	14316
15/4/2002	RB38	28	19	16720	16	13440
15/4/2002	RB38	29	12	10560	6	6439
15/4/2002	RB38	1016	12	10560	10	10225
15/4/2002	RB44	3	9	10350	5	5198
15/4/2002	RB44	5	2	2300	12	11249
15/4/2002	RB44	6	13	14950	20	22844
15/4/2002	RB44	14	12	13800	3	3485
15/4/2002	RB44	15	7	8050	4	4664
15/4/2002	RB44	16	3	3450	9	8882
15/4/2002	RB44	25	7	8050	2	2132
15/4/2002	RB44	29	24	27600	10	10927
15/4/2002	RB44	32	4	4600	13	14619
15/4/2002	RB44	1004	10	11500	15	14753
15/4/2002	RC27	2	7	3430	12	6238
15/4/2002	RC27	7	4	1960	8	3897
15/4/2002	RC27	13	15	7350	14	6288
15/4/2002	RC27	15	9	4410	1	466
15/4/2002	RC27	17	14	6860	3	1657
15/4/2002	RC27	18	5	2450	5	2081
15/4/2002	RC27	24	8	3920	13	7344
15/4/2002	RC27	28	17	8330	21	10927
15/4/2002	RC27	1004	9	4410	11	6292
15/4/2002	RC27	1033	20	9800	17	7703
15/4/2002	RC32	2	2	1180	15	9941
15/4/2002	RC32	3	1	590	9	5784
15/4/2002	RC32	7	5	2950	5	2767
15/4/2002	RC32	14	8	4720	11	5752
15/4/2002	RC32	15	14	8260	10	6444
15/4/2002	RC32	16	12	7080	2	1105
15/4/2002	RC32	18	2	1180	6	3691
15/4/2002	RC32	23	8	4720	13	6837
15/4/2002	RC32	28	8	4720	13	8360
15/4/2002	RC32	1004	2	1180	11	6917
15/4/2002	RC32	1017	1	590	11	5670
15/4/2002	RC32	1021	11	6490	9	5669
16/4/2002	AC08	2	6	3060	13	7751
16/4/2002	AC08	6	9	4590	3	1788
16/4/2002	AC08	7	11	5610	8	4879
16/4/2002	AC08	23	17	8670	19	9520
16/4/2002	AC08	25	7	3570	9	4093
16/4/2002	AC08	1007	6	3060	3	1602
16/4/2002	AC08	1033	3	1530	5	2201
16/4/2002	FB04	15	6	3150	9	5248
16/4/2002	FB06	5	12	8400	3	2390
16/4/2002	FB06	6	14	9800	14	11184
16/4/2002	FB06	13	11	7700	3	1951
16/4/2002	FB06	24	14	9800	2	1588
16/4/2002	FB06	28	14	9800	15	12977
16/4/2002	FB06	1033	8	5600	2	1749
16/4/2002	FC04	9	3	900	4	1073
16/4/2002	FC04	13	11	3300	13	4632
16/4/2002	FC04	17	12	3600	5	1231
16/4/2002	FC04	23	9	2700	9	3313
16/4/2002	FC04	1007	13	3900	13	5517
16/4/2002	LB08	6	2	1800	12	9175
16/4/2002	LB08	9	11	9900	14	11263
16/4/2002	LB08	14	18	16200	28	27519
16/4/2002	LB08	18	14	12600	8	6513
16/4/2002	LB08	23	2	1800	7	6780
16/4/2002	LB08	25	4	3600	3	3357
16/4/2002	LB08	28	15	13500	17	18221
16/4/2002	LC06	5	15	9600	14	9829
16/4/2002	LC06	25	8	5120	14	10919
16/4/2002	LC06	29	4	2560	7	4306
16/4/2002	LC06	1018	4	2560	4	2377
16/4/2002	LC06	1033	8	5120	11	7265
16/4/2002	RB38	1	6	5280	15	12071
16/4/2002	RB38	2	12	10560	2	1714
16/4/2002	RB38	9	3	2640	7	6605
16/4/2002	RB38	24	6	5280	8	8048
16/4/2002	RB38	25	15	13200	12	11076
16/4/2002	RB38	29	10	8800	6	5831
16/4/2002	RB38	1004	6	5280	14	13409
16/4/2002	RB38	1016	4	3520	8	8539
16/4/2002	RB38	1033	15	13200	11	8838
16/4/2002	RB44	3	12	13800	8	8779
16/4/2002	RB44	5	5	5750	13	15921
16/4/2002	RB44	9	2	2300	8	9553
16/4/2002	RB44	13	8	9200	12	12777
16/4/2002	RB44	16	11	12650	12	10838
16/4/2002	RB44	32	6	6900	10	9960
16/4/2002	RB44	1004	6	6900	13	16460
16/4/2002	RB44	1007	3	3450	12	15627
16/4/2002	RC27	1	14	6860	9	5032
16/4/2002	RC27	5	9	4410	2	987
16/4/2002	RC27	7	7	3430	9	4619
16/4/2002	RC27	13	3	1470	14	6485
16/4/2002	RC27	17	2	980	3	1677
16/4/2002	RC27	28	9	4410	6	2852
16/4/2002	RC27	32	18	8820	24	11188
16/4/2002	RC27	1004	7	3430	28	14081
16/4/2002	RC27	1032	10	4900	11	5108
16/4/2002	RC32	2	14	8260	8	5721
16/4/2002	RC32	5	2	1180	7	4815
16/4/2002	RC32	6	9	5310	6	3800
16/4/2002	RC32	16	12	7080	5	3222
16/4/2002	RC32	17	13	7670	7	4803
16/4/2002	RC32	25	10	5900	4	2066
16/4/2002	RC32	32	13	7670	4	2590
16/4/2002	RC32	1004	8	4720	15	7565
16/4/2002	RC32	1028	3	1770	7	3747
17/4/2002	AC08	13	24	12240	16	9507
17/4/2002	AC08	14	16	8160	16	9578
17/4/2002	AC08	29	4	2040	10	5793
17/4/2002	AC08	1004	13	6630	13	7005
17/4/2002	AC08	1028	14	7140	10	5163
17/4/2002	AC08	1033	1	510	5	2205
17/4/2002	FB04	9	6	3150	4	2010
17/4/2002	FB04	13	8	4200	7	3302
17/4/2002	FB04	1032	1	525	12	6924
17/4/2002	FB06	7	11	7700	11	8596
17/4/2002	FB06	16	4	2800	7	4657
17/4/2002	FB06	18	10	7000	2	1743
17/4/2002	FB06	25	3	2100	15	13403
17/4/2002	FB06	32	5	3500	12	7812
17/4/2002	FB06	1033	6	4200	9	7786
17/4/2002	FC04	2	17	5100	17	5028
17/4/2002	FC04	3	7	2100	13	4340
17/4/2002	FC04	7	11	3300	11	4095
17/4/2002	FC04	29	32	9600	24	8184
17/4/2002	FC04	32	8	2400	7	2626
17/4/2002	FC04	1004	11	3300	2	720
17/4/2002	FC04	1005	6	1800	7	2021
17/4/2002	FC04	1007	18	5400	12	4508
17/4/2002	FC04	1033	16	4800	12	4346
17/4/2002	LB08	14	9	8100	6	4835
17/4/2002	LB08	18	24	21600	16	17746
17/4/2002	LB08	1033	18	16200	13	13396
17/4/2002	LC06	1	9	5760	8	5472
17/4/2002	LC06	3	3	1920	4	2504
17/4/2002	LC06	6	5	3200	21	13125
17/4/2002	LC06	7	10	6400	2	1520
17/4/2002	LC06	9	13	8320	2	1459
17/4/2002	LC06	13	11	7040	12	8029
17/4/2002	LC06	16	8	5120	5	3425
17/4/2002	LC06	17	7	4480	3	2267
17/4/2002	LC06	23	11	7040	1	650
17/4/2002	LC06	24	10	6400	24	20475
17/4/2002	LC06	25	14	8960	3	2487
17/4/2002	LC06	32	8	5120	9	7642
17/4/2002	LC06	1004	12	7680	12	8331
17/4/2002	LC06	1007	6	3840	4	3443
17/4/2002	LC06	1028	10	6400	14	8807
17/4/2002	LC06	1032	14	8960	12	9904
17/4/2002	RB38	2	3	2640	9	7939
17/4/2002	RB38	3	9	7920	11	11223
17/4/2002	RB38	16	15	13200	11	11108
17/4/2002	RB38	18	8	7040	13	10403
17/4/2002	RB38	24	3	2640	8	6913
17/4/2002	RB38	1023	14	12320	14	11879
17/4/2002	RB38	1032	13	11440	7	6709
17/4/2002	RB44	3	2	2300	6	5570
17/4/2002	RB44	9	11	12650	4	5076
17/4/2002	RB44	15	20	23000	25	29895
17/4/2002	RB44	17	8	9200	6	7221
17/4/2002	RB44	24	1	1150	14	14787
17/4/2002	RB44	1007	4	4600	2	2162
17/4/2002	RB44	1015	2	2300	12	11008
17/4/2002	RB44	1033	8	9200	3	3050
17/4/2002	RC27	1	16	7840	24	11675
17/4/2002	RC27	2	3	1470	11	5066
17/4/2002	RC27	5	23	11270	16	7186
17/4/2002	RC27	6	29	14210	22	11235
17/4/2002	RC27	9	14	6860	4	1678
17/4/2002	RC27	15	11	5390	11	5589
17/4/2002	RC27	16	13	6370	23	12193
17/4/2002	RC27	25	14	6860	21	9867
17/4/2002	RC27	32	9	4410	11	5171
17/4/2002	RC27	1004	3	1470	11	5070
17/4/2002	RC32	1	9	5310	14	9758
17/4/2002	RC32	2	1	590	14	8148
17/4/2002	RC32	17	7	4130	5	2539
17/4/2002	RC32	18	13	7670	6	3577
17/4/2002	RC32	25	3	1770	12	8745
17/4/2002	RC32	28	19	11210	10	5404
17/4/2002	RC32	1032	8	4720	14	7652
18/4/2002	AC08	2	13	6630	12	7174
18/4/2002	AC08	3	22	11220	18	9430
18/4/2002	AC08	6	10	5100	9	4082
18/4/2002	AC08	7	14	7140	6	2938
18/4/2002	AC08	14	3	1530	4	1870
18/4/2002	AC08	28	17	8670	21	11222
18/4/2002	AC08	1004	9	4590	13	6961
18/4/2002	AC08	1033	2	1020	13	5693
18/4/2002	FB04	9	15	7875	14	7263
18/4/2002	FB04	28	3	1575	7	3419
18/4/2002	FB06	14	8	5600	5	4372
18/4/2002	FB06	24	9	6300	15	11567
18/4/2002	FB06	32	14	9800	12	8944
18/4/2002	FC04	1	7	2100	4	1360
18/4/2002	FC04	2	18	5400	4	1474
18/4/2002	FC04	5	3	900	14	5394
18/4/2002	FC04	14	20	6000	21	6706
18/4/2002	FC04	16	14	4200	8	2134
18/4/2002	FC04	29	5	1500	12	3236
18/4/2002	FC04	1004	14	4200	3	1229
18/4/2002	LB08	16	10	9000	8	6180
18/4/2002	LB08	17	20	18000	14	13529
18/4/2002	LB08	24	2	1800	14	10803
18/4/2002	LB08	1007	9	8100	13	9992
18/4/2002	LC06	2	13	8320	2	1163
18/4/2002	LC06	5	4	2560	5	2960
18/4/2002	LC06	6	8	5120	5	3306
18/4/2002	LC06	7	15	9600	5	2887
18/4/2002	LC06	14	10	6400	7	4991
18/4/2002	LC06	15	9	5760	3	2308
18/4/2002	LC06	17	17	10880	12	8348
18/4/2002	LC06	18	12	7680	12	9614
18/4/2002	LC06	28	12	7680	13	9368
18/4/2002	LC06	29	10	6400	20	14366
18/4/2002	LC06	1004	20	12800	17	14146
18/4/2002	RB38	1	5	4400	4	3379
18/4/2002	RB38	6	26	22880	22	22994
18/4/2002	RB38	7	8	7040	11	8782
18/4/2002	RB38	9	14	12320	7	6945
18/4/2002	RB38	13	9	7920	11	8869
18/4/2002	RB38	15	7	6160	9	8901
18/4/2002	RB38	17	13	11440	13	11835
18/4/2002	RB38	1032	4	3520	15	14523
18/4/2002	RB38	1033	15	13200	11	9137
18/4/2002	RB44	9	8	9200	1	1021
18/4/2002	RB44	25	2	2300	11	12699
18/4/2002	RB44	32	32	36800	24	26992
18/4/2002	RB44	1032	13	14950	14	13168
18/4/2002	RB44	1033	7	8050	13	15713
18/4/2002	RC27	2	15	7350	7	3132
18/4/2002	RC27	13	12	5880	13	5570
18/4/2002	RC27	18	7	3430	12	5684
18/4/2002	RC27	32	3	1470	9	4772
18/4/2002	RC27	1004	12	5880	5	2545
18/4/2002	RC27	1005	22	10780	11	5844
18/4/2002	RC27	1018	5	2450	6	2647
18/4/2002	RC27	1033	6	2940	4	1832
18/4/2002	RC32	2	6	3540	13	8603
18/4/2002	RC32	3	13	7670	3	2096
18/4/2002	RC32	5	14	8260	14	10367
18/4/2002	RC32	6	5	2950	4	2007
18/4/2002	RC32	9	13	7670	5	3743
18/4/2002	RC32	16	4	2360	5	3456
18/4/2002	RC32	18	2	1180	6	3873
18/4/2002	RC32	28	4	2360	3	1864
18/4/2002	RC32	29	3	1770	7	5000
18/4/2002	RC32	1004	11	6490	14	9574
18/4/2002	RC32	1007	13	7670	9	5228
19/4/2002	AC08	1	11	5610	2	1189
19/4/2002	AC08	6	5	2550	3	1606
19/4/2002	AC08	14	8	4080	2	872
19/4/2002	AC08	16	5	2550	12	5441
19/4/2002	AC08	23	14	7140	8	3529
19/4/2002	AC08	28	6	3060	5	2292
19/4/2002	AC08	1005	4	2040	15	6877
19/4/2002	AC08	1007	9	4590	14	7706
19/4/2002	AC08	1261	4	2040	6	3724
19/4/2002	FB04	2	11	5775	12	5343
19/4/2002	FB04	3	9	4725	14	6130
19/4/2002	FB04	7	5	2625	6	3651
19/4/2002	FB04	9	15	7875	11	5929
19/4/2002	FB04	18	11	5775	7	3712
19/4/2002	FB04	28	13	6825	11	5752
19/4/2002	FB06	2	10	7000	4	2530
19/4/2002	FB06	3	6	4200	9	5407
19/4/2002	FB06	5	15	10500	1	766
19/4/2002	FB06	16	11	7700	4	3171
19/4/2002	FB06	18	2	1400	2	1720
19/4/2002	FB06	28	8	5600	4	2895
19/4/2002	FB06	1032	28	19600	27	20222
19/4/2002	FC04	9	15	4500	2	529
19/4/2002	FC04	15	7	2100	1	372
19/4/2002	FC04	23	11	3300	3	1098
19/4/2002	FC04	28	12	3600	4	1038
19/4/2002	FC04	29	10	3000	8	2715
19/4/2002	FC04	32	5	1500	9	2889
19/4/2002	FC04	1004	11	3300	2	701
19/4/2002	FC04	1007	24	7200	20	5620
19/4/2002	FC04	1033	10	3000	15	3808
19/4/2002	LB08	1	5	4500	5	4040
19/4/2002	LB08	2	14	12600	10	11390
19/4/2002	LB08	3	30	27000	17	14936
19/4/2002	LB08	5	4	3600	14	12036
19/4/2002	LB08	9	8	7200	11	12519
19/4/2002	LB08	16	7	6300	1	929
19/4/2002	LB08	23	6	5400	12	9880
19/4/2002	LB08	28	13	11700	3	3116
19/4/2002	LB08	32	9	8100	21	19517
19/4/2002	LB08	1005	12	10800	9	8378
19/4/2002	LB08	1017	5	4500	13	11376
19/4/2002	LC06	1	8	5120	8	6551
19/4/2002	LC06	5	4	2560	8	5228
19/4/2002	LC06	6	9	5760	12	7819
19/4/2002	LC06	13	10	6400	3	2266
19/4/2002	LC06	14	6	3840	8	5690
19/4/2002	LC06	23	1	640	9	7298
19/4/2002	LC06	24	3	1920	6	4617
19/4/2002	LC06	28	21	13440	13	11094
19/4/2002	LC06	1007	20	12800	15	11365
19/4/2002	LC06	1032	2	1280	12	8947
19/4/2002	RB38	9	12	10560	9	7682
19/4/2002	RB38	13	10	8800	10	8084
19/4/2002	RB38	14	10	8800	5	4068
19/4/2002	RB38	15	5	4400	6	6205
19/4/2002	RB38	23	4	3520	7	6727
19/4/2002	RB38	32	10	8800	10	10624
19/4/2002	RB38	1004	12	10560	6	5034
19/4/2002	RB38	1007	7	6160	8	8078
19/4/2002	RB38	1032	10	8800	19	18320
19/4/2002	RB38	1033	4	3520	14	11965
19/4/2002	RB44	5	7	8050	12	12368
19/4/2002	RB44	13	6	6900	13	14438
19/4/2002	RB44	17	3	3450	3	3348
19/4/2002	RB44	18	19	21850	21	22140
19/4/2002	RB44	23	14	16100	6	6478
19/4/2002	RB44	24	2	2300	1	1176
19/4/2002	RB44	32	15	17250	9	11058
19/4/2002	RB44	1004	9	10350	1	1063
19/4/2002	RB44	1005	2	2300	3	2823
19/4/2002	RC27	1	11	5390	18	7619
19/4/2002	RC27	3	14	6860	11	6474
19/4/2002	RC27	5	13	6370	7	3272
19/4/2002	RC27	15	12	5880	10	5234
19/4/2002	RC27	17	12	5880	1	443
19/4/2002	RC27	28	3	1470	12	5955
19/4/2002	RC32	1	6	3540	12	6514
19/4/2002	RC32	2	6	3540	9	5256
19/4/2002	RC32	16	11	6490	2	1430
19/4/2002	RC32	23	14	8260	7	3630
19/4/2002	RC32	1004	15	8850	6	3246
20/4/2002	AC08	1	10	5100	12	6497
20/4/2002	AC08	3	2	1020	12	7388
20/4/2002	AC08	4	8	4080	10	5897
20/4/2002	AC08	5	7	3570	14	6885
20/4/2002	AC08	6	30	15300	29	15387
20/4/2002	AC08	7	15	7650	9	4443
20/4/2002	AC08	16	14	7140	6	2833
20/4/2002	AC08	24	10	5100	7	3299
20/4/2002	AC08	25	15	7650	4	1956
20/4/2002	AC08	28	11	5610	12	5147
20/4/2002	AC08	32	13	6630	11	6847
20/4/2002	AC08	1004	8	4080	6	2583
20/4/2002	AC08	1007	11	5610	9	4603
20/4/2002	AC08	1017	12	6120	2	1246
20/4/2002	AC08	1032	15	7650	8	3436
20/4/2002	FB04	2	5	2625	11	4677
20/4/2002	FB04	3	13	6825	13	7916
20/4/2002	FB04	7	7	3675	11	4436
20/4/2002	FB04	13	13	6825	11	5406
20/4/2002	FB04	15	7	3675	11	5126
20/4/2002	FB06	5	4	2800	10	6771
20/4/2002	FB06	7	4	2800	7	6207
20/4/2002	FB06	9	1	700	4	2696
20/4/2002	FB06	1005	2	1400	7	4213
20/4/2002	FC04	2	2	600	6	2592
20/4/2002	FC04	6	1	300	7	2546
20/4/2002	FC04	7	5	1500	3	1009
20/4/2002	FC04	9	7	2100	9	2936
20/4/2002	FC04	15	14	4200	5	1704
20/4/2002	FC04	24	6	1800	9	2492
20/4/2002	FC04	1007	6	1800	1	336
20/4/2002	LB08	18	8	7200	2	2172
20/4/2002	LB08	28	12	10800	13	11022
20/4/2002	LB08	29	5	4500	7	7725
20/4/2002	LB08	1004	1	900	11	8686
20/4/2002	LC06	1	3	1920	2	1300
20/4/2002	LC06	2	7	4480	11	8587
20/4/2002	LC06	3	11	7040	14	8143
20/4/2002	LC06	7	11	7040	8	4604
20/4/2002	LC06	9	9	5760	7	5945
20/4/2002	LC06	15	14	8960	7	5847
20/4/2002	LC06	16	2	1280	10	8014
20/4/2002	LC06	17	18	11520	23	16074
20/4/2002	LC06	18	3	1920	15	12201
20/4/2002	LC06	25	17	10880	23	15977
20/4/2002	LC06	29	3	1920	8	5473
20/4/2002	LC06	32	12	7680	12	7890
20/4/2002	LC06	1004	7	4480	10	7336
20/4/2002	LC06	1016	11	7040	12	10124
20/4/2002	RB38	3	10	8800	9	9279
20/4/2002	RB38	5	3	2640	7	6437
20/4/2002	RB38	9	6	5280	5	4169
20/4/2002	RB38	17	9	7920	4	3607
20/4/2002	RB38	23	10	8800	13	12171
20/4/2002	RB38	25	13	11440	3	2605
20/4/2002	RB38	29	12	10560	5	4909
20/4/2002	RB38	32	22	19360	15	13171
20/4/2002	RB38	1004	4	3520	11	10813
20/4/2002	RB38	1007	11	9680	1	1026
20/4/2002	RB38	1032	10	8800	2	2028
20/4/2002	RB38	1033	11	9680	14	14146
20/4/2002	RB44	1	14	16100	6	5880
20/4/2002	RB44	2	11	12650	3	3107
20/4/2002	RB44	5	10	11500	13	14975
20/4/2002	RB44	9	13	14950	1	1184
20/4/2002	RB44	14	15	17250	3	3346
20/4/2002	RB44	18	5	5750	9	8461
20/4/2002	RB44	25	4	4600	10	12344
20/4/2002	RB44	28	40	46000	38	44406
20/4/2002	RB44	32	19	21850	7	7803
20/4/2002	RB44	1004	8	9200	14	17908
20/4/2002	RB44	1018	8	9200	13	14547
20/4/2002	RB44	1019	6	6900	15	17656
20/4/2002	RB44	1025	11	12650	13	17062
20/4/2002	RB44	1032	14	16100	11	14095
20/4/2002	RB44	1033	15	17250	17	16617
20/4/2002	RC27	2	20	9800	19	11114
20/4/2002	RC27	5	5	2450	12	6858
20/4/2002	RC27	14	8	3920	10	4903
20/4/2002	RC27	15	2	980	9	4594
20/4/2002	RC27	17	7	3430	12	5400
20/4/2002	RC27	18	2	980	8	4212
20/4/2002	RC27	32	11	5390	24	11739
20/4/2002	RC27	1007	5	2450	11	6298
20/4/2002	RC32	5	21	12390	23	13464
20/4/2002	RC32	14	5	2950	6	4118
20/4/2002	RC32	17	12	7080	9	5802
20/4/2002	RC32	23	5	2950	14	7018
20/4/2002	RC32	1007	3	1770	7	3821
21/4/2002	AC08	13	2	1020	3	1700
21/4/2002	AC08	14	10	5100	23	12338
21/4/2002	AC08	17	11	5610	13	7622
21/4/2002	AC08	18	26	13260	18	10010
21/4/2002	AC08	24	6	3060	9	5287
21/4/2002	AC08	32	6	3060	13	5740
21/4/2002	AC08	1032	1	510	1	450
21/4/2002	FB04	7	3	1575	6	3165
21/4/2002	FB04	16	11	5775	17	7836
21/4/2002	FB04	28	9	4725	9	4040
21/4/2002	FB04	1032	14	7350	7	3460
21/4/2002	FB06	3	2	1400	9	5977
21/4/2002	FB06	5	2	1400	2	1451
21/4/2002	FB06	24	7	4900	4	2911
21/4/2002	FB06	32	3	2100	13	10983
21/4/2002	FB06	1025	10	7000	6	4597
21/4/2002	FC04	2	16	4800	19	5766
21/4/2002	FC04	23	25	7500	14	5122
21/4/2002	FC04	25	23	6900	22	6312
21/4/2002	FC04	29	7	2100	2	645
21/4/2002	FC04	1004	4	1200	13	4887
21/4/2002	FC04	1005	6	1800	10	4220
21/4/2002	FC04	1007	33	9900	27	9048
21/4/2002	FC04	1033	9	2700	6	1733
21/4/2002	LB08	3	9	8100	11	9129
21/4/2002	LB08	4	4	3600	14	13246
21/4/2002	LB08	5	12	10800	10	9674
21/4/2002	LB08	15	14	12600	13	14391
21/4/2002	LB08	28	14	12600	13	9800
21/4/2002	LB08	1004	3	2700	6	6208
21/4/2002	LC06	6	14	8960	5	4064
21/4/2002	LC06	13	2	1280	2	1627
21/4/2002	LC06	17	28	17920	15	8926
21/4/2002	LC06	18	13	8320	6	4997
21/4/2002	LC06	28	14	8960	3	2002
21/4/2002	LC06	29	9	5760	7	4985
21/4/2002	LC06	1032	4	2560	9	5513
21/4/2002	LC06	1033	11	7040	2	1469
21/4/2002	RB38	2	6	5280	13	11422
21/4/2002	RB38	3	8	7040	3	3060
21/4/2002	RB38	5	8	7040	8	6929
21/4/2002	RB38	6	9	7920	7	5715
21/4/2002	RB38	14	11	9680	10	10614
21/4/2002	RB38	15	10	8800	15	14803
21/4/2002	RB38	23	15	13200	17	14711
21/4/2002	RB38	24	26	22880	8	7663
21/4/2002	RB38	28	8	7040	16	13020
21/4/2002	RB38	1005	13	11440	2	2046
21/4/2002	RB44	2	29	33350	14	15006
21/4/2002	RB44	13	5	5750	3	2952
21/4/2002	RB44	17	14	16100	14	12869
21/4/2002	RB44	18	7	8050	5	6329
21/4/2002	RB44	25	2	2300	5	6256
21/4/2002	RB44	32	11	12650	10	10476
21/4/2002	RB44	1005	3	3450	7	8025
21/4/2002	RB44	1007	13	14950	12	13955
21/4/2002	RC27	3	9	4410	21	10844
21/4/2002	RC27	5	8	3920	7	3234
21/4/2002	RC27	6	9	4410	13	7448
21/4/2002	RC27	7	6	2940	5	2640
21/4/2002	RC27	18	9	4410	14	7379
21/4/2002	RC27	29	7	3430	10	5475
21/4/2002	RC27	1004	6	2940	8	3793
21/4/2002	RC32	1	15	8850	18	11038
21/4/2002	RC32	2	2	1180	8	5269
21/4/2002	RC32	5	18	10620	15	9890
21/4/2002	RC32	6	9	5310	2	1054
21/4/2002	RC32	9	4	2360	4	2137
21/4/2002	RC32	14	14	8260	10	6822
21/4/2002	RC32	18	10	5900	12	6844
21/4/2002	RC32	1033	10	5900	7	4548
22/4/2002	AC08	1	13	6630	6	3721
22/4/2002	AC08	5	3	1530	8	4912
22/4/2002	AC08	7	14	7140	10	4963
22/4/2002	AC08	18	8	4080	9	3996
22/4/2002	AC08	24	4	2040	6	3689
22/4/2002	AC08	1005	10	5100	5	2394
22/4/2002	FB04	3	11	5775	12	7125
22/4/2002	FB04	7	13	6825	7	3073
22/4/2002	FB04	16	6	3150	8	4059
22/4/2002	FB04	24	14	7350	7	3692
22/4/2002	FB04	25	9	4725	12	6786
22/4/2002	FB04	1004	12	6300	5	2657
22/4/2002	FB06	1	6	4200	12	7989
22/4/2002	FB06	3	2	1400	12	8377
22/4/2002	FB06	5	13	9100	11	8300
22/4/2002	FB06	1005	9	6300	12	7912
22/4/2002	FC04	3	25	7500	26	8302
22/4/2002	FC04	7	11	3300	13	4393
22/4/2002	FC04	14	6	1800	8	2387
22/4/2002	FC04	17	5	1500	4	1464
22/4/2002	FC04	1004	4	1200	10	2836
22/4/2002	FC04	1005	4	1200	3	1165
22/4/2002	FC04	1033	10	3000	4	1328
22/4/2002	LB08	3	12	10800	3	2251
22/4/2002	LB08	5	18	16200	18	16997
22/4/2002	LB08	6	22	19800	11	12046
22/4/2002	LB08	18	3	2700	14	11324
22/4/2002	LB08	23	12	10800	13	10266
22/4/2002	LB08	28	13	11700	3	2501
22/4/2002	LB08	29	10	9000	7	7933
22/4/2002	LB08	32	4	3600	20	20484
22/4/2002	LB08	1028	1	900	8	8301
22/4/2002	LB08	1033	8	7200	9	6967
22/4/2002	LC06	2	9	5760	9	5925
22/4/2002	LC06	4	4	2560	2	1238
22/4/2002	LC06	5	2	1280	7	4538
22/4/2002	LC06	7	13	8320	5	3718
22/4/2002	LC06	13	9	5760	11	8185
22/4/2002	LC06	14	13	8320	2	1263
22/4/2002	LC06	15	8	5120	6	4584
22/4/2002	LC06	18	11	7040	6	4276
22/4/2002	LC06	32	14	8960	12	9274
22/4/2002	RB38	2	4	3520	12	9826
22/4/2002	RB38	5	3	2640	12	11191
22/4/2002	RB38	7	11	9680	14	12918
22/4/2002	RB38	15	15	13200	13	12570
22/4/2002	RB38	16	5	4400	13	10666
22/4/2002	RB38	17	11	9680	11	9043
22/4/2002	RB38	18	9	7920	3	2737
22/4/2002	RB38	23	1	880	7	6520
22/4/2002	RB38	25	9	7920	9	9186
22/4/2002	RB38	29	16	14080	13	13657
22/4/2002	RB38	1004	3	2640	5	4839
22/4/2002	RB38	1005	15	13200	2	1983
22/4/2002	RB38	1020	10	8800	11	9250
22/4/2002	RB38	1021	8	7040	10	10188
22/4/2002	RB38	1025	11	9680	7	6812
22/4/2002	RB44	3	13	14950	2	2635
22/4/2002	RB44	13	20	23000	27	26067
22/4/2002	RB44	14	9	10350	13	16627
22/4/2002	RB44	18	9	10350	4	5099
22/4/2002	RB44	23	3	3450	9	8342
22/4/2002	RB44	24	6	6900	5	6091
22/4/2002	RB44	1005	2	2300	9	9913
22/4/2002	RB44	1007	6	6900	10	12852
22/4/2002	RB44	1020	11	12650	3	2895
22/4/2002	RB44	1033	6	6900	8	7414
22/4/2002	RC27	1	11	5390	14	7756
22/4/2002	RC27	2	8	3920	14	6849
22/4/2002	RC27	6	15	7350	12	5510
22/4/2002	RC27	13	11	5390	3	1347
22/4/2002	RC27	15	18	8820	11	6312
22/4/2002	RC27	16	2	980	5	2899
22/4/2002	RC27	23	2	980	8	4366
22/4/2002	RC27	28	6	2940	11	5034
22/4/2002	RC32	6	1	590	4	2441
22/4/2002	RC32	17	20	11800	17	9970
22/4/2002	RC32	24	7	4130	11	6620
22/4/2002	RC32	28	5	2950	4	2815
22/4/2002	RC32	1004	14	8260	3	1716
22/4/2002	RC32	1007	10	5900	12	7497
22/4/2002	RC32	1032	14	8260	13	6862
23/4/2002	AC08	5	12	6120	10	6021
23/4/2002	AC08	7	12	6120	11	5607
23/4/2002	AC08	9	6	3060	4	2252
23/4/2002	AC08	1004	11	5610	15	6866
23/4/2002	AC08	1032	4	2040	11	5162
23/4/2002	FB04	9	8	4200	4	1623
23/4/2002	FB04	13	5	2625	9	4424
23/4/2002	FB06	14	1	700	10	6625
23/4/2002	FB06	29	5	3500	5	3853
23/4/2002	FB06	1032	14	9800	6	5072
23/4/2002	FC04	9	14	4200	13	3867
23/4/2002	FC04	15	3	900	13	4121
